language_id,language_name,latitude,longitude,lineage
west2577,West Yambes,-3.50624,142.763,"Nuclear Torricelli, Kombio-Arapesh-Urat, Kombio-Yambes, Yambes"
west2578,Wampukuamp,-3.48467,142.694,"Nuclear Torricelli, Kombio-Arapesh-Urat, Kombio-Yambes, Kombioic, Kombio"
west2579,Aro,-3.45292,142.622,"Nuclear Torricelli, Kombio-Arapesh-Urat, Kombio-Yambes, Kombioic, Aro-Mukweym-Orok"
west2580,West Wapei,-3.42603496289037,141.818518259798,Nuclear Torricelli
west2581,West Central Kwomtari,-3.50718,141.488,"Kwomtari-Nai, Kwomtari"
west2583,Western Duvle,-3.21832,137.964,"Lakes Plain, Tariku, Duvle"
west2584,Western Gizra,-9.183,142.804,"Eastern Trans-Fly, Gizrra"
west2585,Western Mek,-4.28542720531093,139.735973324115,"Nuclear Trans New Guinea, Mek"
west2586,West Urii,-6.41993,146.608,"Nuclear Trans New Guinea, Finisterre-Huon, Finisterre-Saruwaged, Erap, Uri"
west2587,West Nek,-6.37697,146.841,"Nuclear Trans New Guinea, Finisterre-Huon, Finisterre-Saruwaged, Erap, Boana, Nek-Nuk, Nek"
west2588,West Numanggang,-6.39311,146.719,"Nuclear Trans New Guinea, Finisterre-Huon, Finisterre-Saruwaged, Erap, Boana, Numanggang"
west2590,West Central Komba,-6.16163,147.28,"Nuclear Trans New Guinea, Finisterre-Huon, Huon, Western Huon, Cromwell, Kabwum, Selepet-Komba, Komba"
west2591,West Komba,-6.16163,147.28,"Nuclear Trans New Guinea, Finisterre-Huon, Huon, Western Huon, Cromwell, Kabwum, Selepet-Komba, Komba"
west2592,West-Central Mese,-6.56072,147.137,"Nuclear Trans New Guinea, Finisterre-Huon, Huon, Western Huon, Rawlinson, Sankwep, Mese"
west2595,Western Dani of Pyramid,-3.77127,138.217,"Nuclear Trans New Guinea, Dani, Central Dani, Western Dani"
west2596,Western Dani of Bokondini,-3.77127,138.217,"Nuclear Trans New Guinea, Dani, Central Dani, Western Dani"
west2597,West Gimi,-6.42097,145.214,"Nuclear Trans New Guinea, Kainantu-Goroka, Goroka, Nuclear Goroka, Fore-Gimi, Gimi (Eastern Highlands)"
west2601,West Koita,-9.36877,147.079,"Koiarian, Koiaric, Koita-Koiari, Koitabu"
west2602,West Sentani,-2.6013,140.512,"Sentanic, Nuclear Sentanic, Sentani-Nafri, Sentani"
west2603,West Fuyug,-8.6371,147.312,Fuyug
west2604,West Bomberai,-3.23186614399992,132.602224155,West Bomberai
west2605,Western Fas,-3.10868,141.64,"Baibai-Fas, Momu-Fas"
west2606,West Boikin,-3.68297,143.474,"Ndu, Boikin"
west2607,Western Japanese,35.0,135.0,"Japonic, Japanesic, Japan-Taiwan Japanese, Japanese"
west2608,Western Kantō,35.0,135.0,"Japonic, Japanesic, Japan-Taiwan Japanese, Japanese, Eastern Japanese, Kantō"
west2609,Western Mikawa,35.0,135.0,"Japonic, Japanesic, Japan-Taiwan Japanese, Japanese, Eastern Japanese, Tōkai-Tōsan, Gifu-Aichi, Mikawa"
west2610,West Oki-No-Erabu,27.37384,128.6187,"Japonic, Ryukyuan, Northern Ryukyuan, Amami, Nuclear Amami, Okinoerabu-Tokunoshima, Oki-No-Erabu"
west2611,Western Pauwasi,-3.750095,140.7855,Pauwasi
west2612,Western Pagi,-3.04649,141.246,"Border, Bewani, Pagi-Kilmeri, Pagi"
west2613,Western Kilmeri,-2.88607,141.191,"Border, Bewani, Pagi-Kilmeri, Kilmeri"
west2614,Western Muskogean,33.125,271.75,Muskogean
west2616,Western Aleut,55.2,166.0,"Eskimo-Aleut, Aleutic, Aleut"
west2620,Western Shuswap,50.8734,240.333,"Salishan, Interior Salish, Northern Interior Salish, Thompsonic, Shuswap"
west2621,Western Numic,38.6367,240.5585,"Uto-Aztecan, Northern Uto-Aztecan, Numic"
west2622,Western Shoshoni,41.0,244.0,"Uto-Aztecan, Northern Uto-Aztecan, Numic, Central Numic, Shoshoni"
west2625,Western Huasteca Náhuatl,21.3711,261.2289,"Uto-Aztecan, Southern Uto-Aztecan, Corachol-Aztecan, Aztec, Eastern Nahuatl, Huasteca Nahuatl, Western Huasteca Nahuatl"
west2626,Western Naskapi,55.9316,298.8682,"Algic, Algonquian-Blackfoot, Algonquian, Cree-Montagnais-Naskapi, Naskapi"
west2627,Western Montagnais,49.0533,291.2624,"Algic, Algonquian-Blackfoot, Algonquian, Cree-Montagnais-Naskapi, Montagnais"
west2628,Western Swampy Cree,56.0,265.0,"Algic, Algonquian-Blackfoot, Algonquian, Cree-Montagnais-Naskapi, Cree, Swampy Cree"
west2629,Western York Cree,51.2437,249.537,"Algic, Algonquian-Blackfoot, Algonquian, Cree-Montagnais-Naskapi, Cree, Plains Creeic, Plains Cree"
west2633,Western Miwokan,38.6653,237.1925,"Miwok-Costanoan, Miwokan"
west2634,Western Central Sierra Miwok,38.0812,239.743,"Miwok-Costanoan, Miwokan, Eastern Miwokan, Sierra Miwokan, Central Sierra Miwok"
west2636,,,,
west2637,Western Cajamarca,-7.09314,281.6786,"Quechuan, Cajamarca-Lambayeque Quechua, Cajamarca Quechua"
west2638,West Waylla,-12.1809,284.7945,"Quechuan, Quechua I, Central Quechua I, Jauja-Huanca, Huaylla Wanca Quechua"
west2639,Yanomami Ocidental-f,1.67967,295.1219,"Yanomamic, Ninam-Yanomam-Yaroame, Yanomam-Yaroame, Yanomam-Yanimamo, Yanomamö"
west2641,Western Isthmic Chibchan,9.160685,276.86415,"Chibchan, Core Chibchan, Isthmic Chibchan"
west2645,West Zapotec,16.826625,262.976175,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec"
west2646,West-Central West Zapotec,16.79785,263.03475,"Otomanguean, Eastern Otomanguean, Popoloca-Zapotecan, Zapotecan, Zapotec, West Zapotec"
west2649,Western Garifuna,15.3529,273.0909,"Arawakan, Caribbean Arawakan, Antillean Arawakan, Ineric, Island Carib-Garifuna, Garifuna"
west2704,West Dangaléat,12.1517,18.385,"Afro-Asiatic, Chadic, East Chadic, East Chadic B, East Chadic B.1, Dangla-Mabire-Birgit, Dangla, Dangaleat"
west2705,West Masa,10.0606,15.4748,"Afro-Asiatic, Chadic, Masa, North Masa, Masa-Gizey-Ham, Masana"
west2706,West Mafa,10.943,13.8181,"Afro-Asiatic, Chadic, Biu-Mandara, South Biu-Mandara, Matakam, Mafa"
west2707,Western Tera,10.7804,11.756565,"Afro-Asiatic, Chadic, Biu-Mandara, South Biu-Mandara, Teraic"
west2710,West Chadic B.1,12.24511,10.98463375,"Afro-Asiatic, Chadic, West Chadic, West Chadic B"
west2711,Western Bade,12.789,10.6557,"Afro-Asiatic, Chadic, West Chadic, West Chadic B, West Chadic B.1, Ngizim-Southwestern Bade, Shira-Southwestern Bade, Bade"
west2712,West Chadic B.2,11.0028507082752,9.5380449682697,"Afro-Asiatic, Chadic, West Chadic, West Chadic B"
west2714,West Chadic A,9.78212762723549,9.15328327726834,"Afro-Asiatic, Chadic, West Chadic"
west2715,West Chadic A.2,10.5038368185427,11.1524957508928,"Afro-Asiatic, Chadic, West Chadic, West Chadic A, West Chadic A.2-3"
west2716,West Chadic A.4,9.31605366666667,9.07758583333333,"Afro-Asiatic, Chadic, West Chadic, West Chadic A"
west2717,West Chadic A.3,9.20088161153686,9.33232224605051,"Afro-Asiatic, Chadic, West Chadic, West Chadic A, West Chadic A.2-3"
west2718,West Chadic A.1,10.17797,8.139855,"Afro-Asiatic, Chadic, West Chadic, West Chadic A"
west2719,Western Hausa,11.1513,8.7804,"Afro-Asiatic, Chadic, West Chadic, West Chadic A, West Chadic A.1, Hausa"
west2720,West Rift South Cushitic,-4.82161875,35.7989625,"Afro-Asiatic, Cushitic, South Cushitic, Greater West Rift South Cushitic"
west2722,Western Oromo,8.81391,36.7365,"Afro-Asiatic, Cushitic, East Cushitic, Lowland East Cushitic, Southern Lowland East Cushitic, Mainstream Lowland East Cushitic, Oromoid, Nuclear Oromo, West Central Oromo"
west2723,Western Omo-Tana,4.10124666666667,36.5164333333333,"Afro-Asiatic, Cushitic, East Cushitic, Lowland East Cushitic, Southern Lowland East Cushitic, Mainstream Lowland East Cushitic, Omo-Tana"
west2724,Western Berber,15.8966665,-5.235689,"Afro-Asiatic, Berber"
west2759,Western Jibbali,17.29154,53.99526,"Afro-Asiatic, Semitic, West Semitic, Modern South Arabian, Eastern MSA, Jibbali"
west2760,Western Soqotri,12.548,53.384,"Afro-Asiatic, Semitic, West Semitic, Modern South Arabian, Eastern MSA, Soqotri"
west2761,Yemeni Mehri,16.793,52.473,"Afro-Asiatic, Semitic, West Semitic, Modern South Arabian, Hobyot-Western MSA, Western MSA, Mehri"
west2764,Western Syriac,37.1129,42.1432,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Northwest Semitic, Aramaic, Imperial-Middle-Modern Aramaic, Middle-Modern Aramaic, Eastern Aramaic, Classical Syriac"
west2765,Western Group,36.75,43.0,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Northwest Semitic, Aramaic, Imperial-Middle-Modern Aramaic, Middle-Modern Aramaic, Eastern Aramaic, Central Eastern Aramaic, North-Eastern Neo-Aramaic, Assyrian Neo-Aramaic"
west2766,Western cluster Lishanid Noshan,36.213298,44.065281,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Northwest Semitic, Aramaic, Imperial-Middle-Modern Aramaic, Middle-Modern Aramaic, Eastern Aramaic, Central Eastern Aramaic, North-Eastern Neo-Aramaic, Trans-Zab, Western Trans-Zab, Lishanid Noshan"
west2773,Western Sudanese,17.8021,33.3179,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Arabian, Arabic, Egyptic Arabic, Egypto-Sudanic Arabic, Sudanese-Chadian Arabic, East Sudanic Arabic, Sudanese Arabic"
west2774,Western Egyptian Bedawi Arabic,22.0032,15.0014,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Arabian, Arabic, North African Arabic, Libyan Arabic"
west2777,Western Jicaque,15.427,271.96,Jicaquean
west2779,West Dogon,14.54,-3.695,Dogon
west2780,Western Mande,10.7550677764577,-7.49824198956601,Mande
west2783,Western Otomanguean,17.0207137614288,264.617367452906,Otomanguean
west2784,Western Tucanoan,-0.233058125,285.292075,Tucanoan
west2785,West Chadic,10.4418373170803,9.61824097362356,"Afro-Asiatic, Chadic"
west2786,West Semitic,18.3613674664075,43.959288941589,"Afro-Asiatic, Semitic"
west2788,West Palai,-3.365715,142.45525,"Nuclear Torricelli, Wapei-Palei"
west2789,Western Eastern Tucanoan,0.3014203125,289.75083125,"Tucanoan, Eastern Tucanoan"
west2790,West Chadic B,11.1015470069251,10.0831986699788,"Afro-Asiatic, Chadic, West Chadic"
west2791,West Palaungic,22.78445,97.8788333333334,"Austroasiatic, Khasi-Palaung, Palaungic"
west2792,West Slavic,51.0762893888889,15.9736766666667,"Indo-European, Classical Indo-European, Balto-Slavic, Slavic"
west2793,West Germanic,51.6275327329445,7.16123257866668,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic"
west2795,Western Huon,-6.27550729166667,147.300020833333,"Nuclear Trans New Guinea, Finisterre-Huon, Huon"
west2797,Western Tani,27.8767228444444,93.9426467888889,"Sino-Tibetan, Macro-Tani, Tani, Pre-Western Tani"
west2798,Western Kra,24.5377950416667,105.221480708333,"Tai-Kadai, Kadaic, Southwestern Kra"
west2799,West Chadic A.2-3,9.8523592150398,10.2424089984717,"Afro-Asiatic, Chadic, West Chadic, West Chadic A"
west2800,West Chadic B.3,10.0566803125,9.72691729166667,"Afro-Asiatic, Chadic, West Chadic, West Chadic B"
west2801,,,,
west2802,Western Gbe,6.77815444444444,1.40824166666667,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Gbe"
west2803,West Hmongic,25.6938887110343,106.723417506472,"Hmong-Mien, Hmongic, Nuclear Hmongic-Ho Ne, Nuclear Hmongic"
west2804,Western South Slavic,44.1269255479602,16.1065284792207,"Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic"
west2805,West Scandinavian,61.8416201840001,4.80323326900009,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, North Germanic"
west2807,Western Kordofan Nubian,11.9672339441392,29.1143845475586,"Nubian, Central Nubian, Kordofan Nubian"
west2808,Western Waka-Kabic,-25.3315,150.8555,"Pama-Nyungan, Southeastern Pama-Nyungan, North Coast Pama-Nyungan, Waka-Kabic"
west2809,Western Nahuatl,19.2876204951277,260.31975386759,"Uto-Aztecan, Southern Uto-Aztecan, Corachol-Aztecan, Aztec"
west2810,Western Southwestern Apachean,34.4388333333333,251.643666666667,"Athabaskan-Eyak-Tlingit, Athabaskan-Eyak, Athabaskan, Apachean, Southwestern Apachean"
west2811,Western Subanen,7.78588,122.454,"Austronesian, Malayo-Polynesian, Greater Central Philippine, Subanen"
west2812,Western Hindi,24.4132566904342,75.9511701473745,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Midlands Indo-Aryan, Shaurasenic, Indo-Aryan Central zone"
west2813,Western Romance,41.7034934519188,2.8848913275471,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance"
west2814,Western Periphery-North Guerrero Nahuatl,19.4299166666667,258.861975,"Uto-Aztecan, Southern Uto-Aztecan, Corachol-Aztecan, Aztec, Western Nahuatl"
west2815,Western Aramaic,33.0462945,35.8395,"Afro-Asiatic, Semitic, West Semitic, Central Semitic, Northwest Semitic, Aramaic, Imperial-Middle-Modern Aramaic, Middle-Modern Aramaic"
west2816,Western Tano,5.240145,-3.46375,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Nyo, Potou-Tano, Tano"
west2817,West Central Maluku,-3.47348247316754,126.778359184579,"Austronesian, Malayo-Polynesian"
west2820,West Bisayan,11.8273786480001,121.472911004,"Austronesian, Malayo-Polynesian, Greater Central Philippine, Central Philippine, Bisayan"
west2821,Western Malayic Dayak,0.5931945,110.068756,"Austronesian, Malayo-Polynesian, Malayo-Chamic, Malayic"
west2824,Western Alta Mixtec,17.2098135637022,262.325832569074,"Otomanguean, Eastern Otomanguean, Amuzgo-Mixtecan, Mixtecan, Mixtec-Cuicatec, Mixtec"
west2825,Western Periphery Nahuatl,20.4896,255.938025,"Uto-Aztecan, Southern Uto-Aztecan, Corachol-Aztecan, Aztec, Western Nahuatl, Western Periphery-North Guerrero Nahuatl"
west2826,West Mbam (A.40),4.72961444444445,10.7637777777778,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Mbam-Bubi, Mbam, Nuclear Mbam, Sanaga-West Mbam (A.40)"
west2827,Western Ede,8.75922833333333,1.67261833333333,"Atlantic-Congo, Volta-Congo, Benue-Congo, Defoid, Yoruboid, Edekiri, Ede"
west2828,West Kambaric,9.74477,4.686515,"Atlantic-Congo, Volta-Congo, Benue-Congo, Kainji, Central Kainji, Kambari-Cicipu, Kambaric"
west2829,West Manobo,7.398875,124.94275,"Austronesian, Malayo-Polynesian, Greater Central Philippine, Manobo, Central and Southern Manobo, East-West-Central Manobo"
west2830,Western Gujaratic,25.5027666666667,69.9754666666667,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Midlands Indo-Aryan, Apabhramsic, Gujarati-Rajasthani, Gujaratic"
west2831,Western Rajasthani,23.3993309509135,71.6584659940945,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Midlands Indo-Aryan, Apabhramsic, Gujarati-Rajasthani, Rajasthani"
west2832,West Coast Mixtec,16.4884433333333,262.033513333333,"Otomanguean, Eastern Otomanguean, Amuzgo-Mixtecan, Mixtecan, Mixtec-Cuicatec, Mixtec, Coast Mixtec"
west2833,Western Greater Luyana,-16.845775,22.556275,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, Greater Luyana"
west2834,Western Botatwe,-17.39017225,24.87683625,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Botatwe"
west2835,West Ring,6.41740555555556,10.1348366666667,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Ring, Center-West Ring"
west2836,Western Mundu-Baka,3.78320916666667,17.99406,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Cameroun-Ubangian, Ubangi, Ubangi Ka, Mundu-Baka"
west2837,Western Grusi,10.4400244897124,-2.79815525103088,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Southern Central Gur, Grusi, East-West Grusi"
west2838,West Ibero-Romance,39.86717357,4.33708743600005,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance"
west2841,West Nyanza,-0.426871802549261,32.6786833562812,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu, Great Lakes Bantu"
west2842,Western Lakes Bantu,-2.36634958462929,29.3342146130517,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu, Great Lakes Bantu"
west2843,West Piru Bay,-3.47090341415938,127.919817660889,"Austronesian, Malayo-Polynesian, Nunusaku, Piru Bay"
west2844,Western Micronesian,6.96527741100005,158.276621941,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Micronesian, Central Micronesian"
west2845,Southwest Santo,-15.60165,166.8345,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, North and Central Vanuatu, Northern Vanuatu, Espiritu Santo, West Santo"
west2846,West Ruvu,-6.3154775,36.8756816666667,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu, Northeast Coastal Bantu, Ruvu"
west2847,Western Munic,-5.23006,122.82,"Austronesian, Malayo-Polynesian, Celebic, Greater Eastern Celebic, Eastern Celebic, Southeastern Celebic, Muna-Buton, Nuclear Muna-Buton, Munan, Munic"
west2848,West Manus I,-2.13876718499995,146.520762566,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Admiralty Islands, Eastern Admiralty Islands, Manus, West Manus"
west2849,West Manus II,-2.089685,146.861833333333,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Admiralty Islands, Eastern Admiralty Islands, Manus, West Manus"
west2850,West Central Papuan linkage,-9.1328582011136,147.051245097384,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, Papuan Tip linkage, Peripheral Papuan Tip linkage, Central Papuan Oceanic"
west2851,West African Creole English,,,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Later Anglic, Middle-Modern English, Macro-English, Guinea Coast Creole English"
west2852,West Kilimanjaro,-3.361235,36.91945,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu, Kilimanjaro-Taita, Kilimanjaro Bantu, Chaga"
west2853,West Hoamoal,-3.217645,127.7655,"Austronesian, Malayo-Polynesian, Nunusaku, Piru Bay, West Piru Bay, Hoamoal"
west2854,Western Caribbean Creole,,,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Later Anglic, Middle-Modern English, Macro-English, Guinea Coast Creole English, Caribbean English Creole"
west2855,Western Trukic,7.36994049700007,134.596202019,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Micronesian, Central Micronesian, Western Micronesian, Chuukic-Ponapeic, Trukic"
west2856,West Choiseul,-6.760775,156.5985,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, Meso Melanesian linkage, New Ireland-Northwest Solomonic linkage, St George linkage, Northwest Solomonic, Choiseul"
west2857,West New Georgia,-8.07668212548227,156.819224599436,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, Meso Melanesian linkage, New Ireland-Northwest Solomonic linkage, St George linkage, Northwest Solomonic, New Georgia"
west2858,Western Luyia,0.380986666666667,34.0669333333333,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu, Great Lakes Bantu, Greater Luyia, Luyia, Saamia-Wanga-Bukusu, Saamia-Wanga"
west2859,Western MSA,18.1103633333333,54.7471733333333,"Afro-Asiatic, Semitic, West Semitic, Modern South Arabian, Hobyot-Western MSA"
west2860,Western Shinaic,35.3020535,71.704813,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Eastern Dardic, Nuclear Eastern Dardic, Shinaic"
west2861,West Nyala,0.08,33.99,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu, Great Lakes Bantu, Greater Luyia, Luyia, Saamia-Wanga-Bukusu, Saamia-Wanga, Western Luyia"
west2862,Western Ngero,-5.93132903399993,147.289073113,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, North New Guinea linkage, Ngero-Vitiaz linkage, Ngero"
west2863,Western Frisian (Retired),,,Bookkeeping
west2864,West Greenlandic Eskimo Pidgin,68.9635,309.1542,"Pidgin, Eskimo-based pidgin"
west2865,Western Mayan,16.39085175,268.417077916667,"Mayan, Core Mayan"
west2867,West Inland Gulf of Papua,-7.65895842242988,143.493925709388,"Anim, Inland Gulf of Papua"
west2868,Western West Himalayish,32.1025154329256,77.6587088861646,"Sino-Tibetan, Bodic, West Himalayish"
west2869,Western Lega,-2.828775,27.62205,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Greater Lega, Mituku-Lega, Lega"
west2870,Western Bru-So,16.69935,104.8775,"Austroasiatic, Katuic, West Katuic, Brou-So"
west2871,Western Malakula linkage,-16.2420610393089,167.425358789221,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, North and Central Vanuatu, Central Vanuatu, Malakula"
west2872,Western Nyulnyulan,-16.967279218,122.985270699,Nyulnyulan
west2873,Western Puroik,27.6808861,93.1364474,"Sino-Tibetan, Kho-Bwa, Puroikic"
west2874,West Kikongo,-4.79786176041667,12.2748671666667,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, West-Coastal Bantu, Nzadic, Lweric, Dingic, Loange-Atlantic, KLC Extended, Kikongo Language Cluster, Nuclear KLC, Kikongoic, Kambakunyic Kikongo, Kilaadic Kikongo, Central-Southern Kikongo"
west2875,Western Lowland Kenyah-Penan,3.93571875,114.643625,"Austronesian, Malayo-Polynesian, North Borneo Malayo-Polynesian, North Sarawakan, Kenyahic, Lowland Kenyah"
west2876,West Maoxian-South Heishui Qiang,32.2766,103.192,"Sino-Tibetan, Burmo-Qiangic, Na-Qiangic, Qiangic, Qiang, Upstream-Nu Qiang, Northern Qiang"
west2877,Western Dan,7.22812,-8.24535,"Mande, Eastern Mande, Southeastern Mande, Mano-Dan, Guro-Dan, Dan-Toura, Dan, Nuclear Dan"
west2878,West Yacouba Dan,7.22812,-8.24535,"Mande, Eastern Mande, Southeastern Mande, Mano-Dan, Guro-Dan, Dan-Toura, Dan, Nuclear Dan, Western Dan"
west2879,Western Nara,15.3251,37.499,Nara
west2880,Western Cantabrian,42.4181,-6.02227,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Southwestern Shifted Romance, West Ibero-Romance, Asturo-Leonese, Asturian-Leonese-Cantabrian, Cantabrian"
west2881,Western Atakapa,30.9121,266.9173,Atakapa
west2882,Western Rif,34.916974,-3.430616,"Afro-Asiatic, Berber, Greater Zenatic, Zenatic, Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber, Riffian"
west2883,Western Karaim,54.5534,25.1054,"Turkic, Common Turkic, Kipchak-Turkestan, Kipchak, Northwest Kipchak, West Kipchak, Karaim"
west2884,Western Tundra Nenets,66.1775,71.0234,"Uralic, Samoyedic, Enets-Nenets, Nenets, Tundra Nenets"
west2885,Western Wano,-3.47858,137.678,"Nuclear Trans New Guinea, Dani, Wano"
west2886,West-Central South American Sign,,,"Sign Language, L1 Sign Language, LSFic, ASLic"
west2887,Western Even,70.6687,130.914,"Tungusic, Northeastern Tungusic, Northern Tungusic, Ewenic, Even"
west2888,Western Bulgarian,43.3646,25.047,"Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Eastern South Slavic, Macedo-Bulgarian, Bulgarian"
west2889,Western Balkan Bulgarian,43.3646,25.047,"Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Eastern South Slavic, Macedo-Bulgarian, Bulgarian, Eastern Bulgarian, Balkan Bulgarian"
west2890,Western Rup,43.3646,25.047,"Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Eastern South Slavic, Macedo-Bulgarian, Bulgarian, Eastern Bulgarian, Rup"
west2891,West Moselle Franconian,49.6839,6.14931,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, High German, Middle German, West Middle German, Middle Franconian, Moselle Franconian"
west2892,Westerwäldisch,49.6839,6.14931,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, High German, Middle German, West Middle German, Middle Franconian, Moselle Franconian, East Moselle Franconian"
west2893,Western Northern Macedonian,41.5957,21.7932,"Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Eastern South Slavic, Macedo-Bulgarian, Macedonian, Northern Macedonian"
west2894,Western and Northwestern Macedonian,41.5957,21.7932,"Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Eastern South Slavic, Macedo-Bulgarian, Macedonian, Western Macedonian"
west2895,Western Northern Tosk,41.0,20.0,"Indo-European, Classical Indo-European, Albanian, Albanian-Tosk, Northern Tosk Albanian"
west2896,Westschlesische,50.6963,15.9667,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, High German, Middle German, East Middle German, Schlesisch-Wilmesau, Lower Silesian"
west2897,Western Klallam,48.0707,236.489,"Salishan, Coast Salish, Central Salish, Straits Salish, Clallam"
west2898,West Saanich,48.51614,236.242886,"Salishan, Coast Salish, Central Salish, Straits Salish, Northern Straits Salish, Saanich"
west2899,Western Galician Yiddish,51.75,19.42,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, High German, Middle German, East Middle German, Schlesisch-Wilmesau, Eastern Yiddish, Nuclear Eastern Yiddish, Mideastern Yiddish"
west2900,Western Central English,53.0,-1.0,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Later Anglic, Middle-Modern English, Macro-English, English, South-Central English, Central English"
west2901,Western Southwestern English,53.0,-1.0,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic, Later Anglic, Middle-Modern English, Macro-English, English, South-Central English, Southern English, Southwestern English"
